customer_id,age,gender,tenure_months,total_orders,avg_order_value,total_spent,last_purchase_days,app_opens_last_30d,support_tickets,satisfaction_score,referrals,discount_usage,membership,churn
CUST3124,55,Male,57,69,3991,275379,103,14,1,4.8,4,No,Gold,No
CUST3125,49,Female,14,7,651,4557,90,17,1,4.6,2,Yes,Gold,No
CUST3126,57,Female,20,33,3731,123123,178,2,2,2.9,4,Yes,Gold,Yes
CUST3127,45,Female,60,77,3406,262262,164,3,2,2.3,1,Yes,Silver,Yes
CUST3128,54,Male,13,19,4051,76969,48,25,2,3.4,4,No,Gold,No
CUST3129,58,Female,3,6,1966,11796,58,23,2,3.7,3,Yes,Gold,No
CUST3130,18,Female,26,1,4691,4691,137,9,1,3.0,3,Yes,Gold,No
CUST3131,58,Female,26,13,3923,50999,29,28,2,4.3,2,No,Platinum,No
CUST3132,27,Female,18,27,4557,123039,84,16,0,1.7,5,No,Gold,No
CUST3133,21,Female,32,7,3425,23975,20,24,3,2.3,0,Yes,Free,No
CUST3134,52,Female,14,20,4165,83300,33,22,2,3.7,4,Yes,Gold,No
CUST3135,27,Male,47,3,3930,11790,72,21,4,2.0,2,Yes,Free,Yes
CUST3136,64,Female,3,2,1656,3312,97,13,3,2.8,3,Yes,Silver,Yes
CUST3137,28,Female,1,1,4707,4707,177,3,5,4.9,5,No,Gold,Yes
CUST3138,31,Female,26,33,3908,128964,75,18,5,3.5,0,Yes,Free,No
CUST3139,55,Female,24,40,1661,66440,174,2,0,4.8,0,No,Free,No
CUST3140,29,Male,49,17,1759,29903,84,15,3,3.9,1,Yes,Gold,No
CUST3141,62,Male,35,45,4590,206550,83,19,3,3.9,5,Yes,Platinum,No
CUST3142,34,Female,14,14,3341,46774,133,7,0,3.4,3,No,Platinum,No
CUST3143,33,Female,3,5,3702,18510,177,3,5,1.6,0,Yes,Gold,Yes
CUST3144,52,Female,13,26,3481,90506,108,15,2,3.1,1,Yes,Platinum,No
CUST3145,19,Male,47,56,4054,227024,62,23,0,2.0,1,No,Gold,No
CUST3146,28,Male,50,54,3972,214488,11,26,4,5.0,3,No,Free,No
CUST3147,58,Female,14,23,1724,39652,168,3,0,2.1,0,No,Free,Yes
CUST3148,20,Female,21,24,4887,117288,158,4,1,1.9,5,Yes,Free,Yes
CUST3149,46,Female,26,29,2889,83781,1,33,5,3.5,0,Yes,Free,No
CUST3150,35,Male,3,6,1514,9084,143,4,1,3.0,4,No,Gold,Yes
CUST3151,37,Female,51,54,2526,136404,128,8,5,1.1,0,Yes,Silver,Yes
CUST3152,64,Male,40,27,4213,113751,131,7,5,1.5,1,No,Gold,Yes
CUST3153,31,Female,4,6,1992,11952,46,26,3,4.2,2,No,Silver,No
CUST3154,51,Male,36,45,4622,207990,51,21,2,2.9,3,No,Silver,No
CUST3155,66,Male,51,87,2200,191400,46,21,2,1.6,2,Yes,Free,No
CUST3156,48,Female,43,31,954,29574,98,16,5,2.9,0,No,Gold,Yes
CUST3157,57,Female,1,2,1417,2834,49,19,5,2.0,5,No,Silver,Yes
CUST3158,59,Male,40,61,513,31293,44,25,1,1.9,5,No,Free,No
CUST3159,35,Female,47,37,4874,180338,41,24,4,4.8,1,No,Platinum,No
CUST3160,47,Male,33,36,989,35604,70,20,0,2.4,2,Yes,Silver,No
CUST3161,42,Male,7,7,1484,10388,56,24,5,1.2,3,Yes,Free,No
CUST3162,36,Male,53,5,1460,7300,32,23,5,4.9,4,Yes,Silver,No
CUST3163,25,Male,52,46,2282,104972,155,8,0,4.2,2,Yes,Free,No
CUST3164,45,Female,52,79,2369,187151,113,13,0,2.0,5,No,Gold,No
CUST3165,25,Male,56,52,3804,197808,43,25,4,2.6,4,Yes,Silver,No
CUST3166,48,Female,11,17,3144,53448,113,9,4,4.4,5,Yes,Gold,No
CUST3167,20,Female,27,6,4845,29070,55,18,0,2.4,0,Yes,Free,No
CUST3168,20,Male,14,27,4168,112536,43,25,5,3.3,0,Yes,Gold,No
CUST3169,61,Female,22,10,4901,49010,95,17,5,3.1,3,No,Silver,No
CUST3170,39,Male,16,22,2325,51150,72,15,0,2.6,4,No,Free,No
CUST3171,34,Female,46,23,3807,87561,33,25,5,3.6,4,Yes,Free,No
CUST3172,53,Male,12,16,3862,61792,13,26,4,2.9,3,No,Free,No
CUST3173,34,Male,49,17,3610,61370,156,5,0,1.1,5,Yes,Gold,No
CUST3174,31,Male,46,84,3265,274260,124,9,4,4.3,2,No,Free,No
CUST3175,68,Male,10,12,4778,57336,78,20,5,1.5,3,Yes,Silver,Yes
CUST3176,26,Male,24,41,4270,175070,144,8,5,2.9,0,Yes,Silver,Yes
CUST3177,47,Female,46,15,3192,47880,82,19,3,3.3,4,Yes,Gold,No
CUST3178,38,Female,18,22,529,11638,136,11,1,3.8,1,Yes,Gold,No
CUST3179,29,Female,22,6,1266,7596,26,23,1,2.6,5,No,Gold,No
CUST3180,54,Female,9,4,1114,4456,176,2,4,3.9,1,No,Free,Yes
CUST3181,49,Male,17,23,1504,34592,164,4,0,1.5,0,No,Silver,Yes
CUST3182,28,Male,38,44,2621,115324,155,5,1,3.6,4,Yes,Free,No
CUST3183,37,Male,40,44,3626,159544,49,20,5,4.3,4,Yes,Gold,No
CUST3184,52,Male,58,52,3509,182468,54,21,2,4.6,3,No,Gold,No
CUST3185,70,Female,13,3,4319,12957,131,9,0,3.3,2,Yes,Free,No
CUST3186,64,Female,50,28,523,14644,97,15,4,2.3,3,No,Silver,Yes
CUST3187,63,Male,37,67,4559,305453,146,4,5,1.7,1,Yes,Free,Yes
CUST3188,28,Male,6,2,3593,7186,36,22,5,2.4,4,Yes,Gold,No
CUST3189,69,Female,21,27,3410,92070,131,7,2,3.2,2,No,Gold,No
CUST3190,25,Female,51,51,2470,125970,36,27,4,1.8,3,No,Free,No
CUST3191,21,Male,36,60,2038,122280,178,0,0,4.8,2,No,Gold,No
CUST3192,44,Female,7,14,3641,50974,159,2,5,4.6,5,Yes,Gold,Yes
CUST3193,61,Female,36,49,4469,218981,172,3,3,1.1,5,No,Free,Yes
CUST3194,57,Male,25,15,3424,51360,111,15,5,3.2,1,Yes,Free,No
CUST3195,55,Male,11,19,1070,20330,11,26,3,4.2,2,Yes,Free,No
CUST3196,64,Female,44,73,1742,127166,168,1,3,2.0,5,Yes,Free,Yes
CUST3197,47,Female,14,4,1212,4848,55,23,0,3.1,4,No,Silver,No
CUST3198,61,Female,45,15,1793,26895,79,17,0,2.6,5,Yes,Silver,No
CUST3199,65,Male,29,51,3366,171666,13,26,2,1.8,2,Yes,Free,No
CUST3200,65,Male,10,16,2174,34784,53,21,5,3.5,2,No,Free,No
CUST3201,44,Female,50,72,4163,299736,64,18,0,5.0,3,Yes,Silver,No
CUST3202,38,Female,48,1,1859,1859,115,11,0,2.5,2,Yes,Silver,Yes
CUST3203,69,Male,5,7,1135,7945,57,22,2,3.2,2,Yes,Free,No
CUST3204,37,Female,8,5,1709,8545,95,16,2,2.3,1,No,Free,No
CUST3205,21,Female,46,31,3112,96472,20,27,5,4.5,2,Yes,Silver,No
CUST3206,28,Female,5,2,1797,3594,3,29,4,4.5,3,No,Silver,No
CUST3207,30,Female,58,12,857,10284,72,15,1,1.7,3,Yes,Free,No
CUST3208,26,Female,60,48,740,35520,126,11,5,4.6,4,Yes,Platinum,No
CUST3209,21,Male,24,30,3104,93120,45,25,1,1.6,5,Yes,Silver,No
CUST3210,29,Female,40,7,4564,31948,11,31,4,1.4,1,Yes,Silver,No
CUST3211,26,Male,57,92,2326,213992,127,6,3,3.6,0,Yes,Platinum,No
CUST3212,30,Female,26,49,4058,198842,29,24,5,2.5,4,Yes,Free,No
CUST3213,65,Male,6,3,4360,13080,93,15,0,3.1,2,No,Silver,No
CUST3214,43,Female,16,11,4751,52261,59,21,2,3.6,5,No,Silver,No
CUST3215,55,Male,60,63,4947,311661,99,11,5,1.2,1,No,Free,Yes
CUST3216,59,Male,36,6,4639,27834,70,18,2,2.2,4,No,Silver,No
CUST3217,30,Male,12,6,637,3822,80,19,3,2.8,3,No,Free,Yes
CUST3218,56,Male,11,15,4234,63510,141,10,2,2.1,1,Yes,Gold,No
CUST3219,45,Female,3,3,2467,7401,110,12,3,1.2,1,Yes,Free,Yes
CUST3220,36,Female,44,81,642,52002,43,24,4,1.3,2,Yes,Gold,No
CUST3221,41,Female,37,18,4133,74394,107,14,3,4.2,1,No,Platinum,No
CUST3222,36,Male,6,6,3059,18354,101,17,1,4.6,5,Yes,Gold,No
CUST3223,66,Male,19,26,4657,121082,153,5,5,1.6,5,Yes,Silver,Yes
CUST3224,30,Male,18,27,2519,68013,90,17,3,2.0,1,Yes,Free,Yes
CUST3225,30,Male,16,8,3349,26792,108,14,5,3.6,0,No,Platinum,No
CUST3226,45,Female,23,24,1692,40608,15,30,4,4.8,2,No,Silver,No
CUST3227,70,Male,43,8,2813,22504,109,11,3,2.2,1,Yes,Free,Yes
CUST3228,19,Male,37,21,2855,59955,6,30,4,4.4,1,Yes,Silver,No
CUST3229,27,Male,9,11,3006,33066,159,3,1,3.0,0,Yes,Free,No
CUST3230,39,Male,3,5,833,4165,88,13,0,4.8,0,Yes,Silver,No
CUST3231,30,Female,8,3,3062,9186,94,13,4,1.5,3,Yes,Free,Yes
CUST3232,26,Female,38,31,3220,99820,15,30,0,4.9,2,Yes,Free,No
CUST3233,50,Male,4,7,2938,20566,104,10,4,2.8,0,No,Silver,Yes
CUST3234,31,Male,12,14,2295,32130,121,8,3,4.8,1,Yes,Platinum,No
CUST3235,65,Male,44,27,753,20331,88,19,0,2.8,0,No,Silver,No
CUST3236,37,Male,31,9,4157,37413,61,21,4,3.1,4,Yes,Free,No
CUST3237,32,Male,25,33,1923,63459,29,24,5,4.2,3,No,Free,No
CUST3238,49,Female,53,33,3737,123321,139,5,4,3.9,3,No,Gold,No
CUST3239,50,Female,16,26,3831,99606,66,19,0,3.5,5,No,Silver,No
CUST3240,34,Female,42,44,1527,67188,45,21,5,2.7,2,No,Free,No
CUST3241,41,Male,54,43,2666,114638,42,23,4,4.2,3,Yes,Silver,No
CUST3242,47,Male,14,21,4494,94374,44,21,0,4.8,2,Yes,Free,No
CUST3243,30,Female,13,1,969,969,79,17,1,1.0,4,Yes,Silver,Yes
CUST3244,64,Female,41,76,1593,121068,31,26,2,3.4,5,Yes,Gold,No
CUST3245,65,Female,7,1,3412,3412,7,30,1,4.5,1,Yes,Free,No
CUST3246,33,Male,12,15,680,10200,112,10,0,3.6,4,Yes,Free,No
CUST3247,19,Female,37,34,4567,155278,61,23,3,4.2,2,Yes,Free,No
CUST3248,34,Male,50,80,3576,286080,19,30,3,4.6,2,Yes,Free,No
CUST3249,49,Female,4,4,1720,6880,145,5,2,4.0,2,No,Gold,No
CUST3250,60,Female,2,4,4642,18568,100,17,0,3.9,1,No,Gold,No
CUST3251,25,Female,35,28,4123,115444,5,31,5,4.9,5,No,Silver,No
CUST3252,69,Male,58,73,2063,150599,83,14,4,4.5,5,Yes,Gold,No
CUST3253,20,Female,44,2,4132,8264,107,16,1,4.3,2,Yes,Free,No
CUST3254,29,Male,3,1,2857,2857,156,1,5,1.3,4,Yes,Free,Yes
CUST3255,37,Male,4,2,2062,4124,3,30,1,2.0,5,Yes,Free,No
CUST3256,33,Male,38,74,1913,141562,70,18,2,3.2,1,No,Silver,No
CUST3257,31,Female,12,9,3006,27054,170,4,2,3.8,4,Yes,Silver,No
CUST3258,33,Male,19,31,1517,47027,83,17,2,2.2,1,Yes,Gold,No
CUST3259,70,Male,10,2,4154,8308,161,2,5,1.4,2,No,Silver,Yes
CUST3260,66,Female,1,2,1257,2514,99,17,5,2.2,5,Yes,Free,Yes
CUST3261,60,Male,17,19,4279,81301,70,20,2,4.1,1,No,Gold,No
CUST3262,66,Female,16,17,1120,19040,32,24,5,4.5,0,Yes,Silver,No
CUST3263,68,Male,9,11,2388,26268,142,7,2,4.7,4,No,Platinum,No
CUST3264,50,Male,57,113,4084,461492,119,11,5,2.5,0,Yes,Silver,Yes
CUST3265,47,Female,53,74,681,50394,167,0,2,2.5,0,Yes,Free,Yes
CUST3266,29,Male,9,18,3228,58104,92,13,4,2.6,2,Yes,Gold,Yes
CUST3267,32,Male,59,55,2795,153725,132,8,4,2.5,2,Yes,Gold,Yes
CUST3268,35,Female,55,28,3167,88676,177,0,1,3.7,0,Yes,Silver,No
CUST3269,45,Female,9,6,2299,13794,98,13,1,2.4,1,No,Free,No
CUST3270,40,Female,12,16,1999,31984,65,20,2,1.1,2,No,Free,No
CUST3271,31,Male,55,92,1484,136528,53,24,1,2.8,4,No,Free,No
CUST3272,47,Male,41,50,4053,202650,173,4,5,1.9,0,Yes,Gold,Yes
CUST3273,50,Female,15,1,2864,2864,79,14,2,1.1,4,Yes,Free,Yes
CUST3274,62,Female,2,4,3805,15220,138,9,4,2.9,5,Yes,Free,Yes
CUST3275,32,Female,11,3,2715,8145,123,8,3,1.8,4,Yes,Gold,Yes
CUST3276,24,Female,11,15,3290,49350,176,2,4,2.8,4,Yes,Platinum,Yes
CUST3277,32,Female,8,4,625,2500,150,7,0,2.1,0,Yes,Free,Yes
CUST3278,69,Female,55,10,3120,31200,54,20,4,3.4,3,Yes,Free,No
CUST3279,59,Male,32,21,4715,99015,4,30,0,5.0,5,Yes,Free,No
CUST3280,63,Female,6,5,1951,9755,34,22,1,3.2,2,No,Gold,No
CUST3281,55,Male,53,15,1508,22620,92,15,4,3.6,4,Yes,Silver,No
CUST3282,63,Male,20,23,1713,39399,118,12,3,4.7,0,Yes,Free,No
CUST3283,61,Female,39,78,4204,327912,53,22,5,2.5,3,No,Free,No
CUST3284,28,Female,35,9,3630,32670,2,30,4,1.7,0,No,Free,No
CUST3285,46,Male,8,12,1196,14352,5,27,5,2.1,2,No,Free,No
CUST3286,48,Male,50,39,2770,108030,86,17,4,2.6,0,Yes,Silver,Yes
CUST3287,42,Male,49,5,2015,10075,109,11,4,3.6,1,Yes,Silver,No
CUST3288,69,Female,43,25,1534,38350,55,18,5,1.0,5,No,Free,No
CUST3289,41,Female,34,56,3340,187040,1,33,5,4.4,1,No,Gold,No
CUST3290,36,Male,57,106,2035,215710,81,18,2,1.3,4,No,Silver,No
CUST3291,19,Male,53,90,1313,118170,93,16,4,4.6,0,No,Silver,No
CUST3292,39,Female,59,64,809,51776,165,3,4,4.8,0,Yes,Silver,Yes
CUST3293,37,Male,56,72,1511,108792,4,28,3,5.0,4,No,Free,No
CUST3294,50,Female,19,22,1518,33396,173,0,5,4.2,4,No,Free,Yes
CUST3295,25,Female,7,4,3911,15644,138,6,5,1.6,5,Yes,Free,Yes
CUST3296,42,Male,31,25,4218,105450,137,8,0,3.8,3,No,Free,No
CUST3297,63,Female,18,12,4310,51720,40,22,0,1.8,0,No,Free,No
CUST3298,26,Male,40,9,2544,22896,115,8,5,4.6,2,Yes,Silver,No
CUST3299,51,Male,14,10,1616,16160,43,22,3,2.3,2,Yes,Gold,No
CUST3300,40,Female,39,10,1656,16560,89,16,1,2.3,2,No,Silver,No
CUST3301,22,Male,60,73,1488,108624,32,27,4,4.7,4,Yes,Silver,No
CUST3302,42,Female,53,62,2966,183892,55,18,1,1.1,4,Yes,Gold,No
CUST3303,25,Female,60,90,2328,209520,139,5,3,1.8,4,Yes,Gold,Yes
CUST3304,33,Male,59,99,2577,255123,1,28,1,2.7,2,Yes,Free,No
CUST3305,65,Male,36,60,2845,170700,0,28,0,3.8,3,No,Silver,No
CUST3306,62,Male,17,31,1584,49104,120,8,2,3.6,5,Yes,Free,No
CUST3307,69,Male,37,19,3005,57095,124,11,1,3.7,1,Yes,Silver,No
CUST3308,32,Male,44,38,4544,172672,32,27,2,4.5,0,No,Silver,No
CUST3309,18,Male,9,6,2851,17106,102,12,1,1.5,1,No,Free,No
CUST3310,39,Male,58,15,3505,52575,35,24,3,3.1,0,Yes,Free,No
CUST3311,20,Female,20,29,4935,143115,148,4,2,3.9,4,No,Silver,No
CUST3312,55,Female,45,47,2995,140765,83,16,1,3.5,2,Yes,Gold,No
CUST3313,31,Female,57,45,576,25920,163,5,3,2.8,1,Yes,Silver,Yes
CUST3314,53,Male,28,54,3062,165348,25,23,5,1.1,4,Yes,Free,No
CUST3315,35,Male,50,5,2072,10360,174,0,0,1.2,0,Yes,Platinum,Yes
CUST3316,64,Female,20,14,4687,65618,128,12,4,1.5,5,Yes,Free,Yes
CUST3317,58,Female,41,53,4170,221010,165,2,3,2.4,5,Yes,Gold,Yes
CUST3318,35,Male,36,66,3611,238326,141,5,3,1.5,1,Yes,Gold,Yes
CUST3319,20,Female,53,62,3237,200694,89,16,0,2.7,1,No,Free,No
CUST3320,27,Female,27,23,1852,42596,45,25,2,1.7,1,Yes,Free,No
CUST3321,66,Female,8,12,1446,17352,41,22,1,4.1,1,Yes,Free,No
CUST3322,56,Male,32,52,4368,227136,134,9,2,4.5,1,Yes,Platinum,No
CUST3323,64,Female,1,2,3637,7274,54,21,3,2.6,4,Yes,Platinum,Yes
CUST3324,18,Female,17,19,3986,75734,55,23,5,3.0,0,Yes,Free,No
CUST3325,44,Female,57,88,4687,412456,117,12,1,4.8,0,Yes,Free,No
CUST3326,44,Female,9,15,1502,22530,75,17,4,3.1,3,No,Free,No
CUST3327,28,Female,20,27,4963,134001,62,21,4,5.0,2,No,Free,No
CUST3328,66,Female,45,52,1319,68588,151,4,1,1.6,5,No,Platinum,Yes
CUST3329,22,Male,32,24,922,22128,82,18,3,4.4,1,Yes,Platinum,No
CUST3330,24,Female,2,1,1071,1071,98,14,5,3.0,5,No,Silver,Yes
CUST3331,36,Female,32,25,3409,85225,131,10,0,1.1,0,Yes,Free,No
CUST3332,46,Female,45,46,1923,88458,41,22,5,4.9,2,Yes,Silver,No
CUST3333,32,Male,9,18,2133,38394,95,14,2,4.9,2,No,Free,No
CUST3334,52,Male,30,59,2253,132927,109,9,5,2.5,4,Yes,Platinum,Yes
CUST3335,64,Female,20,28,967,27076,69,20,5,4.8,1,No,Gold,No
CUST3336,54,Female,38,56,3422,191632,27,25,2,1.6,3,Yes,Free,No
CUST3337,29,Female,60,59,2803,165377,125,7,0,3.7,2,Yes,Free,No
CUST3338,47,Female,1,1,2206,2206,91,14,0,1.8,4,No,Platinum,Yes
CUST3339,37,Female,60,54,572,30888,39,27,4,2.0,1,Yes,Silver,No
CUST3340,54,Female,57,44,646,28424,178,0,0,4.1,0,Yes,Silver,No
CUST3341,20,Female,5,10,816,8160,156,1,1,2.5,3,Yes,Free,Yes
CUST3342,26,Female,35,57,1105,62985,41,21,4,1.0,1,No,Free,No
CUST3343,58,Female,36,47,1074,50478,117,11,3,2.7,4,Yes,Free,Yes
CUST3344,56,Male,1,2,1677,3354,4,32,4,1.9,5,No,Free,Yes
CUST3345,43,Male,14,25,3826,95650,100,17,5,3.7,4,No,Silver,No
CUST3346,19,Female,9,6,3922,23532,168,3,5,1.8,4,Yes,Silver,Yes
CUST3347,40,Male,30,44,3094,136136,60,21,4,4.4,4,No,Gold,No
CUST3348,40,Male,24,15,3382,50730,155,8,2,2.1,4,No,Free,No
CUST3349,38,Male,4,4,811,3244,40,23,0,2.6,3,No,Free,No
CUST3350,33,Male,50,51,3355,171105,110,15,5,2.2,2,Yes,Silver,Yes
CUST3351,26,Male,14,21,1264,26544,8,27,5,3.6,2,No,Silver,No
CUST3352,30,Male,25,34,3495,118830,156,2,1,1.4,0,No,Gold,Yes
CUST3353,45,Female,4,4,3700,14800,165,5,0,2.9,2,No,Silver,Yes
CUST3354,44,Female,25,45,935,42075,61,19,5,2.3,4,Yes,Silver,Yes
CUST3355,68,Male,10,13,3851,50063,53,22,2,4.5,2,Yes,Silver,No
CUST3356,69,Male,35,8,4953,39624,179,0,5,1.3,5,Yes,Gold,Yes
CUST3357,34,Female,55,77,3477,267729,103,12,0,4.3,5,Yes,Free,No
CUST3358,55,Male,7,4,3430,13720,125,11,1,1.7,2,Yes,Platinum,Yes
CUST3359,53,Female,42,70,2799,195930,33,23,0,1.4,4,No,Gold,No
CUST3360,18,Female,13,6,634,3804,164,1,2,1.8,3,Yes,Gold,Yes
CUST3361,35,Female,4,8,4414,35312,176,0,1,1.4,4,No,Platinum,Yes
CUST3362,68,Male,50,21,1303,27363,41,24,0,3.1,2,Yes,Free,No
CUST3363,26,Female,43,7,3207,22449,13,29,2,5.0,2,Yes,Silver,No
CUST3364,30,Male,57,90,2866,257940,32,25,2,1.1,0,Yes,Silver,No
CUST3365,57,Female,36,56,4675,261800,117,8,4,2.8,4,No,Silver,Yes
CUST3366,62,Female,56,49,3762,184338,97,13,5,2.5,0,Yes,Free,Yes
CUST3367,32,Male,14,10,1976,19760,91,14,1,2.4,0,Yes,Platinum,No
CUST3368,60,Male,18,23,3915,90045,99,17,1,2.3,1,Yes,Platinum,No
CUST3369,61,Male,8,4,2961,11844,86,14,5,4.6,5,Yes,Silver,No
CUST3370,63,Female,32,38,4442,168796,144,9,0,1.1,0,Yes,Free,No
CUST3371,21,Male,27,41,2540,104140,123,8,4,4.1,5,Yes,Gold,No
CUST3372,50,Female,42,79,4963,392077,31,22,1,2.0,2,Yes,Gold,No
CUST3373,41,Male,37,53,1506,79818,100,14,2,2.5,2,Yes,Silver,No
CUST3374,53,Female,23,40,1492,59680,38,26,1,2.7,1,No,Free,No
CUST3375,68,Female,7,5,2396,11980,93,17,4,2.2,1,Yes,Free,Yes
CUST3376,58,Female,12,18,3565,64170,9,31,5,1.4,4,Yes,Silver,No
CUST3377,27,Female,25,20,3248,64960,151,6,3,1.5,1,Yes,Free,Yes
CUST3378,53,Male,3,6,3161,18966,99,11,5,2.2,3,Yes,Gold,Yes
CUST3379,37,Male,26,2,3478,6956,57,20,2,4.3,2,Yes,Free,No
CUST3380,58,Female,4,7,2323,16261,100,13,1,1.5,2,No,Platinum,Yes
CUST3381,62,Male,42,63,3907,246141,63,20,5,4.0,5,No,Gold,No
CUST3382,61,Male,36,3,4982,14946,18,30,2,2.2,1,Yes,Free,No
CUST3383,28,Male,15,14,2248,31472,100,11,0,4.5,5,No,Free,No
CUST3384,29,Male,32,61,3161,192821,116,12,2,2.7,1,No,Silver,No
CUST3385,35,Male,29,39,518,20202,135,5,1,1.7,2,Yes,Silver,No
CUST3386,47,Female,10,15,3858,57870,70,16,0,4.9,1,Yes,Free,No
CUST3387,61,Male,21,1,775,775,39,24,0,1.7,4,Yes,Silver,No
CUST3388,65,Female,54,105,4578,480690,12,29,0,3.3,1,Yes,Platinum,No
CUST3389,54,Male,16,22,3445,75790,100,16,3,3.3,1,Yes,Free,No
CUST3390,37,Female,47,93,864,80352,123,9,3,2.5,4,Yes,Free,Yes
CUST3391,42,Male,19,14,2473,34622,154,3,0,4.8,4,No,Silver,No
CUST3392,29,Female,29,48,1294,62112,81,20,5,4.4,4,No,Gold,No
CUST3393,38,Female,52,92,1089,100188,87,18,5,4.3,5,Yes,Free,No
CUST3394,42,Male,51,85,4794,407490,104,14,5,4.9,2,Yes,Gold,No
CUST3395,28,Female,18,32,4813,154016,129,8,1,2.8,1,No,Free,No
CUST3396,26,Female,58,6,1240,7440,15,30,0,1.4,4,No,Gold,No
CUST3397,67,Female,44,65,2694,175110,13,28,5,4.1,4,No,Silver,No
CUST3398,42,Female,57,21,1169,24549,127,12,0,2.5,2,Yes,Silver,No
CUST3399,52,Male,16,25,1937,48425,144,7,2,1.8,3,Yes,Gold,No
CUST3400,69,Female,1,2,1355,2710,59,22,5,2.9,1,No,Gold,Yes
CUST3401,49,Male,48,3,2877,8631,16,27,2,4.7,3,No,Gold,No
CUST3402,66,Male,2,1,4533,4533,44,22,2,1.7,3,Yes,Free,No
CUST3403,31,Female,56,30,2393,71790,37,21,5,4.4,4,No,Silver,No
CUST3404,18,Male,15,2,1686,3372,123,7,4,2.7,5,Yes,Free,Yes
CUST3405,34,Female,39,20,2342,46840,103,14,2,1.5,2,Yes,Gold,No
CUST3406,42,Female,28,23,826,18998,63,18,5,4.4,1,Yes,Silver,No
CUST3407,25,Female,1,2,3726,7452,120,10,2,4.9,1,No,Gold,No
CUST3408,22,Female,5,8,2900,23200,5,29,1,2.2,1,Yes,Free,No
CUST3409,22,Male,42,25,4778,119450,111,9,3,2.2,5,Yes,Free,Yes
CUST3410,58,Male,22,15,4601,69015,101,14,3,2.6,3,No,Silver,Yes
CUST3411,52,Male,53,38,4515,171570,48,25,3,4.3,0,No,Free,No
CUST3412,36,Male,36,23,4806,110538,20,29,4,1.0,2,Yes,Free,No
CUST3413,40,Male,46,52,550,28600,22,29,0,1.9,0,Yes,Platinum,No
CUST3414,26,Male,13,2,1968,3936,75,19,2,3.8,3,Yes,Free,No
CUST3415,47,Female,1,1,1509,1509,63,19,1,2.6,4,Yes,Free,Yes
CUST3416,67,Female,16,25,4972,124300,156,6,4,2.3,0,Yes,Platinum,Yes
CUST3417,33,Male,55,79,4057,320503,26,29,3,4.5,0,Yes,Free,No
CUST3418,50,Female,41,52,1574,81848,133,7,4,4.7,2,Yes,Silver,No
CUST3419,19,Male,22,44,653,28732,148,3,1,4.8,3,No,Gold,No
CUST3420,31,Male,32,35,1081,37835,70,21,5,2.1,2,No,Platinum,Yes
CUST3421,63,Female,16,10,1287,12870,106,11,4,4.7,4,Yes,Gold,No
CUST3422,18,Female,51,14,3881,54334,168,4,3,3.9,5,Yes,Gold,Yes
CUST3423,43,Female,15,27,2767,74709,132,7,0,1.6,5,Yes,Free,No
CUST3424,42,Male,58,14,4758,66612,142,5,3,3.4,5,Yes,Free,No
CUST3425,33,Female,46,33,1470,48510,148,6,3,1.1,1,No,Gold,Yes
CUST3426,32,Female,52,52,1147,59644,57,23,3,3.8,5,No,Gold,No
CUST3427,43,Female,42,1,1445,1445,131,8,4,3.9,5,No,Silver,No
CUST3428,64,Female,53,34,1995,67830,134,10,1,4.2,3,No,Gold,No
CUST3429,61,Female,12,19,2547,48393,34,27,3,1.7,5,No,Gold,No
CUST3430,33,Female,60,24,1672,40128,163,2,5,3.5,5,Yes,Silver,Yes
CUST3431,31,Female,1,2,4718,9436,120,8,4,1.7,4,No,Platinum,Yes
CUST3432,46,Female,53,4,3386,13544,142,4,1,4.8,4,Yes,Silver,Yes
CUST3433,41,Female,17,13,4658,60554,129,12,0,3.7,0,No,Silver,No
CUST3434,64,Male,41,58,1232,71456,119,13,3,1.4,2,Yes,Silver,Yes
CUST3435,32,Female,55,32,3587,114784,4,31,2,1.7,0,Yes,Gold,No
CUST3436,36,Male,51,9,3961,35649,70,19,4,3.7,0,Yes,Silver,No
CUST3437,25,Male,57,103,2157,222171,85,15,5,2.9,1,Yes,Gold,Yes
CUST3438,51,Female,50,80,978,78240,94,17,0,3.9,2,No,Gold,No
CUST3439,19,Female,28,50,1637,81850,159,7,0,2.1,1,No,Silver,No
CUST3440,44,Female,7,3,4453,13359,40,21,0,3.6,5,Yes,Platinum,No
CUST3441,27,Male,9,10,1476,14760,169,1,4,1.7,4,Yes,Gold,Yes
CUST3442,52,Female,22,22,736,16192,74,20,1,3.2,5,Yes,Free,No
CUST3443,40,Male,26,48,3023,145104,167,3,2,4.8,1,Yes,Silver,No
CUST3444,66,Female,53,67,4543,304381,82,18,5,3.5,4,Yes,Free,No
CUST3445,25,Female,12,11,1097,12067,37,23,1,1.2,0,Yes,Silver,No
CUST3446,45,Female,7,9,2202,19818,41,26,3,5.0,5,Yes,Gold,No
CUST3447,40,Female,46,48,2676,128448,164,1,2,1.6,1,No,Gold,Yes
CUST3448,21,Female,47,8,3057,24456,55,18,1,3.9,5,No,Silver,No
CUST3449,31,Female,15,9,664,5976,70,20,3,3.1,2,Yes,Gold,No
CUST3450,70,Male,38,15,2824,42360,54,20,2,2.2,1,No,Silver,No
CUST3451,59,Male,21,32,3539,113248,21,29,4,1.7,4,Yes,Silver,No
